Frame,Time (s),Point ID,X,Y,Vx,Vy,Ax,Ay
1423,47.43,5,1671,380,0.29,0.37,9.27,11.83
1423,47.43,6,1666,394,0.08,-0.37,-1.98,-15.52
1424,47.47,0,1650,390,4.60,0.61,137.25,17.42
1424,47.47,1,1674,379,10.97,0.95,328.26,27.75
1424,47.47,2,1671,390,4.16,-1.11,124.10,-33.94
1424,47.47,3,1662,383,7.72,0.59,231.12,17.43
1424,47.47,4,1666,394,1.81,-0.52,54.20,-15.62
1424,47.47,5,1671,380,10.49,0.22,314.47,6.25
1424,47.47,6,1666,394,1.90,-0.60,56.93,-18.10
1425,47.50,0,1650,390,1.80,0.35,49.45,5.92
1425,47.50,1,1674,379,3.86,-0.44,104.94,-24.18
1425,47.50,2,1671,390,6.17,4.35,180.96,126.47
1425,47.50,3,1662,383,1.38,2.63,33.81,71.19
1425,47.50,4,1666,394,3.62,5.28,106.74,156.48
1425,47.50,5,1671,380,4.28,0.80,117.94,13.62
1425,47.50,6,1666,394,3.78,5.34,111.37,158.36
1426,47.53,0,1650,390,-0.08,1.09,-4.33,30.91
1426,47.53,1,1674,379,0.28,-0.00,4.49,-3.97
1426,47.53,2,1671,390,0.02,0.20,-5.62,-0.18
1426,47.53,3,1662,383,0.08,0.03,1.03,-0.42
1426,47.53,4,1666,394,-0.46,0.73,-17.46,18.35
1426,47.53,5,1671,380,-0.09,0.23,-6.92,2.67
1426,47.53,6,1666,394,-0.45,0.79,-17.40,19.95
1427,47.57,0,1651,390,8.39,1.58,251.89,47.52
1427,47.57,1,1675,379,4.47,-0.31,133.86,-9.53
1427,47.57,2,1671,390,2.12,-0.32,63.59,-9.69
1427,47.57,3,1663,383,7.13,0.77,213.93,22.96
1427,47.57,4,1666,394,6.99,-1.49,210.19,-44.31
1427,47.57,5,1671,380,3.69,-0.73,110.83,-21.86
1427,47.57,6,1666,394,6.77,-1.43,203.70,-42.34
1428,47.60,0,1651,390,2.33,-1.56,61.37,-55.17
1428,47.60,1,1675,379,6.13,2.44,179.44,68.67
1428,47.60,2,1672,390,7.35,1.33,218.38,37.92
1428,47.60,3,1663,383,0.93,-0.05,20.77,-8.64
1428,47.60,4,1666,394,6.34,0.91,183.29,20.42
1428,47.60,5,1671,380,6.21,2.28,182.64,64.73
1428,47.60,6,1666,394,6.54,0.89,189.55,19.92
1429,47.63,0,1651,390,0.71,1.61,18.99,46.12
1429,47.63,1,1675,379,0.39,0.43,5.62,6.86
1429,47.63,2,1672,390,-0.17,1.65,-12.40,42.09
1429,47.63,3,1663,384,3.77,1.08,112.23,31.40
1429,47.63,4,1666,394,0.36,2.08,4.42,56.06
1429,47.63,5,1671,380,-0.53,0.48,-22.14,8.29
1429,47.63,6,1666,394,-0.18,2.45,-11.82,66.87
1430,47.67,0,1651,390,-0.08,-0.06,-3.02,-2.39
1430,47.67,1,1675,379,0.47,0.18,13.78,5.13
1430,47.67,2,1672,390,0.74,-0.34,22.47,-10.02
1430,47.67,3,1663,384,-0.73,0.09,-25.52,-1.22
1430,47.67,4,1666,394,-0.64,0.89,-19.58,26.45
1430,47.67,5,1671,380,-0.61,0.04,-17.71,1.66
1430,47.67,6,1666,394,-0.55,0.87,-16.30,26.24
1431,47.70,0,1651,390,5.51,-1.38,165.31,-41.29
1431,47.70,1,1675,379,8.84,-0.80,264.63,-24.42
1431,47.70,2,1672,390,10.66,-2.39,319.07,-72.35
1431,47.70,3,1663,384,1.45,1.30,44.34,39.70
1431,47.70,4,1666,394,4.67,-0.12,140.72,-2.98
1431,47.70,5,1672,380,6.69,-1.16,201.33,-34.05
1431,47.70,6,1666,394,4.85,-0.15,146.12,-3.82
1432,47.73,0,1651,390,10.36,-1.32,305.30,-45.06
1432,47.73,1,1675,379,4.83,1.22,136.18,27.83
1432,47.73,2,1672,390,0.08,1.50,-8.13,34.33
1432,47.73,3,1663,384,7.76,-0.47,231.24,-15.54
1432,47.73,4,1666,394,2.85,1.77,80.80,48.45
1432,47.73,5,1672,380,5.90,0.68,170.19,13.63
1432,47.73,6,1666,394,2.94,1.55,83.37,41.56
1433,47.77,0,1651,390,1.41,-0.32,31.94,-19.89
1433,47.77,1,1675,379,-0.59,2.04,-22.41,56.50
1433,47.77,2,1672,390,0.48,0.48,14.31,14.45
1433,47.77,3,1663,384,0.27,0.45,0.37,5.76
1433,47.77,4,1666,394,0.31,0.23,6.38,4.18
1433,47.77,5,1672,380,-0.42,1.57,-18.53,41.18
1433,47.77,6,1666,394,-0.02,0.33,-3.60,6.89
1434,47.80,0,1651,390,0.18,2.95,4.08,86.98
1434,47.80,1,1675,379,1.71,0.62,52.00,19.15
1434,47.80,2,1672,390,0.58,2.16,16.88,64.20
1434,47.80,3,1663,384,6.38,-0.99,191.11,-29.93
1434,47.80,4,1666,394,0.56,2.23,16.39,66.49
1434,47.80,5,1672,380,1.08,0.86,32.94,26.16
1434,47.80,6,1666,394,0.63,2.07,19.03,62.26
1435,47.83,0,1652,390,12.57,-0.18,376.87,-5.59
1435,47.83,1,1676,379,6.99,0.21,208.12,4.49
1435,47.83,2,1672,390,11.62,0.34,347.91,9.75
1435,47.83,3,1663,384,5.60,1.16,161.60,28.39
1435,47.83,4,1667,394,11.84,1.07,354.63,31.58
1435,47.83,5,1672,380,7.74,-0.79,231.06,-24.65
1435,47.83,6,1667,394,11.35,1.36,339.83,40.07
1436,47.87,0,1652,390,-0.08,-0.06,-14.99,-14.35
1436,47.87,1,1676,379,0.07,0.21,-4.91,-0.60
1436,47.87,2,1672,390,-0.96,0.13,-40.51,-7.66
1436,47.87,3,1663,384,0.33,0.35,4.29,4.81
1436,47.87,4,1667,394,-0.37,-0.48,-23.05,-26.15
1436,47.87,5,1672,380,0.50,0.03,7.20,-6.75
1436,47.87,6,1667,394,-0.29,-0.48,-19.92,-25.88
1437,47.90,0,1652,390,0.59,0.78,17.88,23.51
1437,47.90,1,1676,379,1.73,0.05,51.79,1.41
1437,47.90,2,1672,390,1.12,-0.19,34.58,-4.80
1437,47.90,3,1664,384,3.44,0.24,102.94,6.98
1437,47.90,4,1667,394,-1.62,0.96,-48.30,29.13
1437,47.90,5,1672,380,1.79,0.55,53.12,15.98
1437,47.90,6,1667,394,-1.68,1.01,-50.14,30.66
1438,47.93,0,1652,390,0.27,-1.09,7.65,-33.31
1438,47.93,1,1676,379,2.74,-0.63,80.45,-20.62
1438,47.93,2,1673,390,0.78,-0.87,22.17,-27.10
1438,47.93,3,1664,384,0.89,-1.20,23.14,-39.42
1438,47.93,4,1667,394,-0.12,0.19,-1.89,7.20
1438,47.93,5,1672,380,2.84,-1.42,83.47,-44.47
1438,47.93,6,1667,394,0.30,-0.05,10.69,0.20
1439,47.97,0,1652,390,8.62,1.53,258.23,45.48
1439,47.97,1,1676,379,10.16,0.40,302.02,9.18
1439,47.97,2,1673,390,12.88,1.23,385.61,36.08
1439,47.97,3,1664,384,11.29,0.04,337.93,0.21
1439,47.97,4,1667,394,16.19,-2.16,485.93,-64.70
1439,47.97,5,1673,380,10.68,1.13,317.63,31.02
1439,47.97,6,1667,394,15.69,-1.74,470.46,-52.38
1440,48.00,0,1652,390,2.20,-0.60,57.52,-26.47
1440,48.00,1,1676,379,-0.68,-0.00,-30.59,-10.30
1440,48.00,2,1673,390,-0.61,-1.45,-31.12,-56.36
1440,48.00,3,1664,384,-0.27,-1.00,-19.42,-41.37
1440,48.00,4,1667,394,-2.92,0.30,-103.65,-7.10
1440,48.00,5,1673,380,-0.70,-0.19,-31.78,-16.37
1440,48.00,6,1667,394,-2.92,0.12,-103.25,-11.98
1441,48.03,0,1652,390,-1.11,1.14,-35.49,31.94
1441,48.03,1,1676,379,2.87,0.03,86.70,1.70
1441,48.03,2,1673,390,4.93,0.17,148.37,5.85
1441,48.03,3,1664,383,3.60,-0.82,108.27,-24.26
1441,48.03,4,1667,394,3.26,0.62,100.69,21.51
1441,48.03,5,1673,380,3.92,-0.32,118.37,-8.88
1441,48.03,6,1667,394,3.29,0.54,101.69,19.10
1442,48.07,0,1652,390,0.45,0.07,14.73,3.31
1442,48.07,1,1676,379,1.33,0.41,36.90,9.49
1442,48.07,2,1673,390,-0.52,1.07,-20.53,27.21
1442,48.07,3,1664,383,0.85,0.30,21.78,5.46
1442,48.07,4,1667,394,-0.56,0.51,-20.07,12.12
1442,48.07,5,1673,380,1.01,0.54,26.29,12.15
1442,48.07,6,1667,394,-0.75,0.65,-25.92,16.07
1443,48.10,0,1652,390,-0.08,0.63,-2.98,18.47
1443,48.10,1,1676,379,7.47,-0.98,222.69,-30.66
1443,48.10,2,1673,390,3.33,-1.55,100.50,-45.87
1443,48.10,3,1664,384,-3.98,3.86,-120.38,114.81
1443,48.10,4,1667,394,-1.80,2.67,-53.38,80.54
1443,48.10,5,1673,380,4.60,-0.91,137.09,-28.17
1443,48.10,6,1667,394,-1.90,2.51,-56.26,76.04
1444,48.13,0,1652,390,8.50,1.08,255.19,32.47
1444,48.13,1,1676,379,-0.05,-0.22,-9.01,-13.98
1444,48.13,2,1673,390,0.11,1.08,-0.04,29.05
1444,48.13,3,1664,384,1.79,1.61,57.71,52.24
1444,48.13,4,1667,394,3.79,2.38,115.51,73.24
1444,48.13,5,1673,380,0.14,-0.12,-0.32,-8.20
1444,48.13,6,1667,394,4.23,2.09,128.79,64.61
1445,48.17,0,1653,390,4.52,-0.51,126.96,-23.94
1445,48.17,1,1676,379,1.34,0.83,40.15,24.99
1445,48.17,2,1673,390,1.34,1.61,39.99,48.26
1445,48.17,3,1664,384,4.17,-0.42,123.45,-14.43
1445,48.17,4,1667,394,1.25,-0.30,33.67,-12.77
1445,48.17,5,1673,380,1.35,0.95,40.51,28.26
1445,48.17,6,1667,394,1.19,-0.25,31.48,-11.87
1446,48.20,0,1653,390,0.52,-1.07,11.09,-36.49
1446,48.20,1,1677,379,5.67,1.62,168.84,47.33
1446,48.20,2,1674,390,8.14,2.87,243.00,84.80
1446,48.20,3,1664,384,10.07,-1.22,297.95,-40.65
1446,48.20,4,1668,394,8.79,0.02,262.31,-0.75
1446,48.20,5,1673,380,10.06,1.80,300.44,52.73
1446,48.20,6,1668,394,8.54,0.21,255.01,5.18
1447,48.23,0,1653,390,0.96,-0.17,28.26,-5.52
1447,48.23,1,1677,379,1.52,-0.38,40.03,-16.99
1447,48.23,2,1674,390,0.91,-0.62,19.21,-26.63
1447,48.23,3,1664,384,0.35,0.20,0.37,-4.08
1447,48.23,4,1668,394,0.64,-0.01,10.44,-9.01
1447,48.23,5,1673,380,0.74,-0.06,12.02,-11.93
1447,48.23,6,1668,394,0.60,-0.00,9.48,-8.62
1448,48.27,0,1653,390,0.63,0.51,17.83,14.48
1448,48.27,1,1677,379,0.12,0.02,1.99,-0.86
1448,48.27,2,1674,390,0.69,-0.11,19.85,-4.24
1448,48.27,3,1664,384,0.80,-0.87,23.60,-26.47
1448,48.27,4,1668,394,0.19,1.17,5.18,34.52
1448,48.27,5,1673,380,0.22,-0.04,5.86,-1.94
1448,48.27,6,1668,394,0.55,0.83,15.88,24.20
1449,48.30,0,1653,390,12.54,0.82,375.44,23.90
1449,48.30,1,1677,379,8.57,-0.50,256.96,-15.00
1449,48.30,2,1674,390,3.57,-0.26,106.31,-8.38
1449,48.30,3,1665,384,5.66,1.37,168.94,40.37
1449,48.30,4,1668,394,1.71,0.71,51.00,21.15
1449,48.30,5,1674,380,6.82,-1.18,204.46,-35.76
1449,48.30,6,1668,394,1.43,0.75,42.30,22.08
1450,48.33,0,1653,390,0.70,0.49,8.34,2.19
1450,48.33,1,1677,379,5.25,0.19,148.86,-2.88
1450,48.33,2,1674,390,1.08,0.32,28.84,5.99
1450,48.33,3,1665,384,6.44,-0.99,187.48,-35.38
1450,48.33,4,1668,394,0.53,1.14,14.11,32.52
1450,48.33,5,1674,380,6.56,0.18,189.83,-1.38
1450,48.33,6,1668,395,0.43,1.24,11.43,35.84
1451,48.37,0,1653,390,0.88,1.57,25.67,46.49
1451,48.37,1,1677,379,-0.21,1.25,-11.51,32.33
1451,48.37,2,1674,390,1.46,0.94,42.65,27.26
1451,48.37,3,1665,384,4.81,0.00,137.81,-6.41
1451,48.37,4,1668,394,1.11,2.08,32.65,61.98
1451,48.37,5,1674,380,0.56,0.37,10.36,4.62
1451,48.37,6,1668,395,0.99,2.28,29.23,68.02
1452,48.40,0,1653,390,5.01,4.67,149.30,139.20
1452,48.40,1,1677,379,6.78,2.91,203.57,87.58
1452,48.40,2,1674,390,9.75,2.62,291.11,77.26
1452,48.40,3,1665,384,7.58,1.73,222.61,47.24
1452,48.40,4,1668,395,10.33,1.40,308.93,40.83
1452,48.40,5,1674,380,6.96,3.19,208.18,95.07
1452,48.40,6,1668,395,10.16,1.50,303.88,43.92
1453,48.43,0,1653,390,2.72,-0.07,76.62,-7.09
1453,48.43,1,1677,379,0.56,0.93,9.92,20.99
1453,48.43,2,1674,390,1.66,-0.07,40.02,-11.87
1453,48.43,3,1665,384,0.11,0.06,-4.39,-5.77
1453,48.43,4,1668,395,2.44,-0.16,62.83,-15.14
1453,48.43,5,1674,380,-0.45,0.85,-20.47,18.53
1453,48.43,6,1668,395,2.74,-0.33,72.13,-20.08
1454,48.47,0,1654,390,8.37,-0.33,248.32,-12.55
1454,48.47,1,1677,379,2.72,0.81,80.96,23.61
1454,48.47,2,1674,390,8.07,1.39,240.37,40.03
1454,48.47,3,1665,384,4.26,1.58,127.66,47.16
1454,48.47,4,1669,395,7.36,0.15,218.39,2.07
1454,48.47,5,1674,380,2.91,1.29,87.68,39.15
1454,48.47,6,1668,395,7.26,0.24,215.12,4.45
1455,48.50,0,1654,390,0.59,-0.33,9.32,-18.34
1455,48.50,1,1678,379,4.43,-0.01,130.22,-3.13
1455,48.50,2,1674,390,-0.98,1.65,-37.40,41.43
1455,48.50,3,1666,384,6.85,-1.93,201.30,-62.21
1455,48.50,4,1668,395,-1.74,2.46,-59.55,66.38
1455,48.50,5,1674,380,6.97,-0.52,206.16,-18.62
1455,48.50,6,1668,395,-1.63,2.44,-56.04,66.04
1456,48.53,0,1654,390,0.77,0.72,22.59,20.89
1456,48.53,1,1678,379,3.18,1.48,90.93,40.09
1456,48.53,2,1674,390,0.83,0.18,25.92,6.31
1456,48.53,3,1666,384,2.03,1.04,54.12,24.46
1456,48.53,4,1669,395,0.87,0.44,27.78,14.81
1456,48.53,5,1674,380,1.53,0.78,38.95,16.57
1456,48.53,6,1668,395,0.92,0.43,29.31,14.59
1457,48.57,0,1654,390,2.61,0.02,77.56,-0.31
1457,48.57,1,1678,379,-1.25,1.42,-40.64,39.45
1457,48.57,2,1674,390,-0.16,1.59,-5.56,46.93
1457,48.57,3,1666,384,-0.53,0.03,-18.07,-1.07
1457,48.57,4,1669,395,3.11,0.82,92.41,23.63
1457,48.57,5,1674,380,-2.01,2.74,-61.85,80.78
1457,48.57,6,1669,395,3.24,0.74,96.31,21.16
1458,48.60,0,1654,390,14.88,-1.55,443.65,-49.14
1458,48.60,1,1678,379,8.02,0.12,241.85,4.87
1458,48.60,2,1675,390,9.15,2.12,274.60,63.74
1458,48.60,3,1666,384,14.27,-0.84,428.78,-24.65
1458,48.60,4,1669,395,15.62,-1.96,465.57,-62.05
1458,48.60,5,1675,380,9.19,1.06,277.66,33.82
1458,48.60,6,1669,395,15.51,-2.04,461.92,-64.46
1459,48.63,0,1654,390,-2.13,2.51,-78.71,60.38
1459,48.63,1,1678,379,-0.37,0.30,-19.01,1.04
1459,48.63,2,1675,390,-0.34,0.15,-19.48,-4.78
1459,48.63,3,1666,384,1.73,0.09,37.58,-11.67
1459,48.63,4,1669,395,-0.59,-0.04,-33.20,-16.72
1459,48.63,5,1675,380,0.01,0.37,-8.86,1.94
1459,48.63,6,1669,395,-0.50,-0.13,-30.45,-19.41
1460,48.67,0,1654,390,1.23,-0.85,38.93,-23.28
1460,48.67,1,1678,379,1.08,0.63,32.89,19.18
1460,48.67,2,1675,390,3.29,-0.28,99.11,-7.98
1460,48.67,3,1666,384,-0.19,0.39,-7.33,9.92
1460,48.67,4,1669,395,0.93,0.55,28.60,16.98
1460,48.67,5,1675,380,1.05,0.81,31.52,24.21
1460,48.67,6,1669,395,0.79,0.68,24.12,21.02
1461,48.70,0,1654,390,0.16,0.93,3.72,26.79
1461,48.70,1,1678,380,10.99,1.01,328.62,29.07
1461,48.70,2,1675,391,8.72,2.26,258.40,64.55
1461,48.70,3,1667,384,11.95,-0.82,358.56,-24.37
1461,48.70,4,1669,395,6.87,3.87,205.06,115.22
1461,48.70,5,1675,380,12.09,1.46,361.72,42.87
1461,48.70,6,1669,395,7.14,3.98,213.34,118.63
1462,48.73,0,1654,390,-2.58,3.39,-77.51,101.60
1462,48.73,1,1678,380,-1.07,0.17,-43.07,-5.96
1462,48.73,2,1675,391,-1.66,0.14,-58.49,-4.41
1462,48.73,3,1667,384,-1.53,0.24,-57.87,-4.61
1462,48.73,4,1669,395,1.74,-0.88,45.21,-33.18
1462,48.73,5,1675,380,-0.98,0.28,-41.54,-3.55
1462,48.73,6,1669,395,1.51,-0.77,38.24,-30.32
1463,48.77,0,1655,390,13.03,-0.57,393.47,-14.53
1463,48.77,1,1678,380,0.48,0.15,15.46,5.55
1463,48.77,2,1675,391,1.16,-0.04,36.49,0.45
1463,48.77,3,1667,384,4.06,0.18,123.37,7.00
1463,48.77,4,1669,395,1.77,1.56,51.33,45.07
1463,48.77,5,1675,380,0.62,-0.31,19.66,-8.19
1463,48.77,6,1669,395,1.81,1.60,52.87,46.53
1464,48.80,0,1655,391,0.34,1.77,-2.81,40.09
1464,48.80,1,1679,380,7.84,-0.27,234.85,-8.61
1464,48.80,2,1675,391,8.98,2.24,268.22,66.02
1464,48.80,3,1667,384,11.76,-1.12,348.71,-37.54
1464,48.80,4,1670,395,4.17,2.61,123.37,76.45
1464,48.80,5,1675,380,9.33,-0.44,279.31,-13.86
1464,48.80,6,1670,395,3.22,3.82,94.76,112.80
1465,48.83,0,1655,391,0.39,1.99,11.41,59.32
1465,48.83,1,1679,380,1.13,0.61,25.99,10.59
1465,48.83,2,1675,391,0.71,1.61,12.22,39.33
1465,48.83,3,1667,384,1.03,0.78,19.11,11.61
1465,48.83,4,1670,395,-0.41,1.63,-16.37,44.61
1465,48.83,5,1675,380,0.52,1.00,6.16,20.58
1465,48.83,6,1670,395,-0.15,1.50,-7.61,41.74
1466,48.87,0,1655,391,0.23,-0.53,6.53,-16.16
1466,48.87,1,1679,380,6.25,-0.70,186.41,-22.17
1466,48.87,2,1675,391,0.93,0.28,27.09,7.84
1466,48.87,3,1667,384,7.46,-1.68,222.76,-51.43
1466,48.87,4,1670,395,0.48,-0.31,14.91,-8.99
1466,48.87,5,1676,380,6.63,0.14,198.34,3.71
1466,48.87,6,1670,395,0.40,-0.29,12.12,-8.56
1467,48.90,0,1655,390,16.16,-1.92,484.49,-57.85
1467,48.90,1,1679,380,4.06,0.92,115.48,21.32
1467,48.90,2,1676,391,13.90,0.35,416.11,9.51
1467,48.90,3,1668,384,5.72,1.43,164.26,35.33
1467,48.90,4,1670,395,17.78,-1.57,533.01,-47.67
1467,48.90,5,1676,380,3.42,1.51,95.87,38.64
1467,48.90,6,1670,395,17.43,-1.63,522.55,-49.43
1468,48.93,0,1655,391,0.21,0.35,-9.90,-5.61
1468,48.93,1,1679,380,3.74,-0.38,108.11,-15.59
1468,48.93,2,1676,391,0.23,0.04,-6.87,-12.78
1468,48.93,3,1668,384,3.28,1.04,92.60,25.48
1468,48.93,4,1670,395,0.40,-0.35,-5.70,-28.14
1468,48.93,5,1676,380,4.08,-0.22,119.08,-10.09
1468,48.93,6,1670,395,0.46,-0.38,-3.59,-28.75
1469,48.97,0,1655,391,0.86,0.26,25.50,7.73
1469,48.97,1,1679,380,0.20,0.53,2.19,12.27
1469,48.97,2,1676,391,-1.58,1.24,-47.70,36.87
1469,48.97,3,1668,384,2.23,-0.36,63.52,-13.99
1469,48.97,4,1670,395,-0.37,0.39,-11.61,11.43
1469,48.97,5,1676,380,0.44,0.02,9.21,-3.48
1469,48.97,6,1670,395,-0.21,0.28,-6.72,7.83
1470,49.00,0,1656,391,9.71,-0.17,290.39,-5.97
1470,49.00,1,1679,379,3.60,-1.40,107.69,-42.06
1470,49.00,2,1676,391,1.46,-1.31,45.31,-37.75
1470,49.00,3,1668,384,6.04,-4.94,178.94,-150.51
1470,49.00,4,1670,395,0.54,0.08,16.52,2.82
1470,49.00,5,1676,380,3.10,-2.45,92.50,-73.91
1470,49.00,6,1670,395,0.31,0.24,9.55,7.54
1471,49.03,0,1656,391,1.66,0.37,39.95,1.33
1471,49.03,1,1679,379,3.75,-0.55,108.79,-20.05
1471,49.03,2,1676,391,7.19,2.34,214.20,68.75
1471,49.03,3,1668,384,6.07,1.01,176.11,24.12
1471,49.03,4,1670,395,1.75,4.55,51.98,135.97
1471,49.03,5,1676,380,5.80,-1.40,171.04,-44.98
1471,49.03,6,1670,395,2.01,4.32,60.00,129.33
1472,49.07,0,1656,390,2.00,-2.67,58.33,-81.80
1472,49.07,1,1679,379,-0.10,-0.58,-6.71,-21.19
1472,49.07,2,1676,391,-0.25,0.09,-14.55,-4.52
1472,49.07,3,1668,383,4.36,-3.54,124.78,-112.42
1472,49.07,4,1670,395,1.03,-0.73,29.01,-23.53
1472,49.07,5,1676,380,0.01,-0.34,-5.58,-15.94
1472,49.07,6,1670,395,0.90,-0.51,25.02,-17.39
1473,49.10,0,1656,390,-0.07,0.20,-4.09,4.13
1473,49.10,1,1679,379,2.61,-1.16,78.43,-34.67
1473,49.10,2,1676,391,-1.00,1.45,-29.86,43.70
1473,49.10,3,1669,383,5.81,-2.15,169.88,-68.99
1473,49.10,4,1670,395,-0.88,1.92,-27.28,56.43
1473,49.10,5,1676,380,3.26,-1.62,97.88,-48.73
1473,49.10,6,1670,395,-0.36,1.51,-11.56,44.36
1474,49.13,0,1656,390,4.12,0.94,123.67,28.39
1474,49.13,1,1680,379,2.18,-0.21,62.65,-8.98
1474,49.13,2,1676,391,0.06,0.90,2.76,28.08
1474,49.13,3,1669,383,2.38,2.42,65.71,66.87
1474,49.13,4,1670,395,4.53,0.05,136.78,2.52
1474,49.13,5,1676,380,2.16,-0.59,61.56,-21.09
1474,49.13,6,1670,395,5.29,-0.28,159.00,-8.02
1475,49.17,0,1656,390,0.29,0.03,4.67,-3.24
1475,49.17,1,1680,379,-0.15,0.08,-6.68,0.32
1475,49.17,2,1676,391,1.20,-1.10,35.87,-33.10
1475,49.17,3,1669,383,1.05,-0.18,29.15,-7.82
1475,49.17,4,1671,395,1.93,-1.86,53.26,-60.34
1475,49.17,5,1676,380,-0.39,0.30,-13.92,6.74
1475,49.17,6,1670,395,1.71,-1.51,46.02,-50.47
1476,49.20,0,1656,390,13.99,-1.12,419.27,-33.86
1476,49.20,1,1680,379,3.02,-0.66,90.68,-19.79
1476,49.20,2,1676,391,9.07,1.47,271.04,43.05
1476,49.20,3,1669,383,9.30,-2.16,277.89,-65.95
1476,49.20,4,1671,395,10.72,0.12,319.53,1.56
1476,49.20,5,1676,380,2.67,-1.15,80.59,-34.08
1476,49.20,6,1671,395,9.83,0.71,293.05,19.71
1477,49.23,0,1656,390,0.33,-1.60,-3.99,-62.13
1477,49.23,1,1680,379,0.80,-0.27,20.93,-10.98
1477,49.23,2,1676,391,-0.90,1.27,-36.21,29.16
1477,49.23,3,1669,383,2.57,-2.38,67.94,-80.74
1477,49.23,4,1671,395,-0.07,0.13,-12.69,-6.90
1477,49.23,5,1676,380,0.77,-0.25,20.51,-10.14
1477,49.23,6,1671,395,-0.45,0.29,-23.34,-1.09
1478,49.27,0,1656,390,-1.29,1.10,-38.90,32.68
1478,49.27,1,1680,379,4.29,-0.69,127.85,-21.51
1478,49.27,2,1677,391,5.66,-1.46,170.64,-43.04
1478,49.27,3,1669,383,0.05,0.62,-0.93,16.13
1478,49.27,4,1671,395,-0.24,0.75,-7.08,22.53
1478,49.27,5,1677,380,4.16,-0.74,123.92,-22.94
1478,49.27,6,1671,395,0.19,0.42,6.05,13.11
1479,49.30,0,1656,390,-3.12,2.46,-92.21,75.22
1479,49.30,1,1680,379,1.63,-0.73,44.49,-26.04
1479,49.30,2,1677,391,-1.36,0.42,-46.42,6.92
1479,49.30,3,1669,383,-0.76,0.57,-22.91,17.08
1479,49.30,4,1671,395,0.08,0.15,2.55,4.88
1479,49.30,5,1677,380,1.31,-1.04,35.28,-35.33
1479,49.30,6,1671,395,0.08,0.16,2.23,4.65
1480,49.33,0,1657,390,11.33,-9.68,343.03,-287.39
1480,49.33,1,1680,379,3.60,-0.88,106.37,-27.97
1480,49.33,2,1677,391,-0.52,-2.87,-14.13,-84.75
1480,49.33,3,1669,383,13.49,-5.77,405.61,-172.38
1480,49.33,4,1671,395,15.48,-15.05,464.42,-451.61
1480,49.33,5,1677,380,4.06,-0.17,120.63,-6.31
1480,49.33,6,1671,395,15.56,-15.72,466.62,-471.67
1481,49.37,0,1657,390,2.20,-0.12,54.70,-15.07
1481,49.37,1,1680,379,-0.16,-1.15,-8.54,-38.15
1481,49.37,2,1677,391,5.77,1.25,173.66,37.92
1481,49.37,3,1670,383,3.10,0.58,79.45,3.89
1481,49.37,4,1672,394,8.94,-0.48,252.69,-29.93
1481,49.37,5,1677,380,0.14,-1.09,0.00,-36.72
1481,49.37,6,1672,395,8.70,-0.31,245.59,-24.98
1482,49.40,0,1657,390,-1.15,1.17,-36.81,32.93
1482,49.40,1,1680,379,-1.14,-0.28,-33.89,-8.24
1482,49.40,2,1677,391,0.61,-0.34,12.58,-15.85
1482,49.40,3,1670,383,0.42,-0.95,9.54,-31.74
1482,49.40,4,1672,395,-1.27,2.58,-47.06,68.32
1482,49.40,5,1677,380,-1.21,-0.58,-36.39,-17.52
1482,49.40,6,1672,395,-1.27,2.62,-46.72,69.93
1483,49.43,0,1657,390,0.42,0.93,13.79,29.14
1483,49.43,1,1680,379,2.08,-0.22,63.65,-5.54
1483,49.43,2,1677,391,6.67,-1.21,199.34,-36.78
1483,49.43,3,1670,383,-1.79,1.87,-54.03,55.77
1483,49.43,4,1672,395,2.54,-0.59,77.52,-16.36
1483,49.43,5,1677,380,1.37,0.20,42.30,7.20
1483,49.43,6,1672,395,2.45,-0.68,74.88,-19.03
1484,49.47,0,1657,390,7.20,4.75,215.57,142.02
1484,49.47,1,1680,379,2.67,0.52,77.90,13.60
1484,49.47,2,1677,391,0.86,3.12,19.04,87.05
1484,49.47,3,1670,383,2.90,3.45,88.80,105.42
1484,49.47,4,1672,395,-5.10,7.80,-155.69,231.33
1484,49.47,5,1677,380,2.22,0.60,65.32,16.73
1484,49.47,6,1671,395,-4.57,7.88,-139.56,234.03
1485,49.50,0,1657,390,2.48,-2.47,67.18,-81.33
1485,49.50,1,1680,379,-0.31,-1.39,-12.00,-44.33
1485,49.50,2,1677,391,0.03,-1.20,-0.09,-36.89
1485,49.50,3,1670,383,3.91,-3.30,114.32,-102.02
1485,49.50,4,1672,395,-0.30,-0.76,-3.90,-17.72
1485,49.50,5,1677,380,0.52,-1.76,13.38,-55.12
1485,49.50,6,1671,395,0.03,-0.87,5.56,-21.63
1486,49.53,0,1657,390,1.39,-0.23,39.27,-9.43
1486,49.53,1,1680,379,4.86,-2.14,145.99,-63.74
1486,49.53,2,1677,391,0.61,-0.13,18.32,-3.93
1486,49.53,3,1670,383,5.62,-1.46,164.73,-47.77
1486,49.53,4,1672,395,1.37,-1.26,41.50,-37.36
1486,49.53,5,1677,380,5.89,-1.94,176.25,-58.83
1486,49.53,6,1672,395,1.33,-1.34,39.96,-40.38
1487,49.57,0,1657,390,-0.74,0.80,-23.69,22.50
1487,49.57,1,1680,379,1.23,-1.76,32.17,-57.62
